batch_tag	card_index	slug	scope	field	before_value	after_value	changed	integrity_result
reread:batch10	10	wang-quanzhang	non-target	title_no	Wang Quanzhang: tvungen forsvinning under 709, rettssak og press mot Li Wenzus familie	Wang Quanzhang: tvungen forsvinning under 709, rettssak og press mot Li Wenzus familie	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	title_nl	Wang Quanzhang: gedwongen verdwijning tijdens 709, proces en druk op de familie van Li Wenzu	Wang Quanzhang: gedwongen verdwijning tijdens 709, proces en druk op de familie van Li Wenzu	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	title_it	Wang Quanzhang: sparizione forzata durante il 709, processo e pressione sulla famiglia di Li Wenzu	Wang Quanzhang: sparizione forzata durante il 709, processo e pressione sulla famiglia di Li Wenzu	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	excerpt_zh	王全璋在2015年709大抓捕中被帶走後長期與外界失聯，構成強迫失蹤疑慮，隨後被置於指定居所監視居住並於2019年判刑；刑滿後，他與妻子李文足及子女仍承受居住、教育、行動與監控壓力。	王全璋在2015年709大抓捕中被帶走後長期與外界失聯，構成強迫失蹤疑慮，隨後被置於指定居所監視居住並於2019年判刑；刑滿後，他與妻子李文足及子女仍承受居住、教育、行動與監控壓力。	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	excerpt_en	Wang Quanzhang was taken away during the 709 Crackdown in 2015 and held in prolonged incommunicado detention, raising enforced-disappearance concerns. He was then placed under residential surveillance at a designated location (RSDL) and sentenced in 2019; after his sentence, he, his wife Li Wenzu, and their children continued to face pressure over housing, education, movement, and surveillance.	Wang Quanzhang was taken away during the 709 Crackdown in 2015 and held in prolonged incommunicado detention, raising enforced-disappearance concerns. He was then placed under residential surveillance at a designated location (RSDL) and sentenced in 2019; after his sentence, he, his wife Li Wenzu, and their children continued to face pressure over housing, education, movement, and surveillance.	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	excerpt_ja	王全璋は2015年の709弾圧で連行され、長期間外部との連絡を断たれて強制失踪の懸念が生じた。その後、指定居所監視居住に置かれ、2019年に判決を受けた。刑期後も、本人、妻の李文足、子どもたちは住居、教育、移動、監視をめぐる圧力を受け続けた。	王全璋は2015年の709弾圧で連行され、長期間外部との連絡を断たれて強制失踪の懸念が生じた。その後、指定居所監視居住に置かれ、2019年に判決を受けた。刑期後も、本人、妻の李文足、子どもたちは住居、教育、移動、監視をめぐる圧力を受け続けた。	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	excerpt_ko	왕취안장(Wang Quanzhang)은 2015년 709 탄압 때 연행된 뒤 장기간 외부와 연락이 끊겨 강제실종 우려가 제기됐다. 이후 지정 거소 주거감시에 놓였고 2019년 형을 선고받았다. 형기 뒤에도 그와 아내 리원쭈(Li Wenzu), 자녀들은 주거·교육·이동·감시 압박을 계속 받았다.	왕취안장(Wang Quanzhang)은 2015년 709 탄압 때 연행된 뒤 장기간 외부와 연락이 끊겨 강제실종 우려가 제기됐다. 이후 지정 거소 주거감시에 놓였고 2019년 형을 선고받았다. 형기 뒤에도 그와 아내 리원쭈(Li Wenzu), 자녀들은 주거·교육·이동·감시 압박을 계속 받았다.	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	excerpt_es	Wang Quanzhang fue llevado durante la represión del 709 en 2015 y permaneció incomunicado durante un período prolongado, lo que suscitó preocupación por una desaparición forzada. Después fue sometido a vigilancia residencial en un lugar designado (RSDL) y condenado en 2019; tras cumplir la pena, él, su esposa Li Wenzu y sus hijos siguieron soportando presiones sobre vivienda, educación, desplazamiento y vigilancia.	Wang Quanzhang fue llevado durante la represión del 709 en 2015 y permaneció incomunicado durante un período prolongado, lo que suscitó preocupación por una desaparición forzada. Después fue sometido a vigilancia residencial en un lugar designado (RSDL) y condenado en 2019; tras cumplir la pena, él, su esposa Li Wenzu y sus hijos siguieron soportando presiones sobre vivienda, educación, desplazamiento y vigilancia.	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	excerpt_de	Wang Quanzhang wurde während der 709-Razzia 2015 abgeführt und lange ohne Kontakt zur Außenwelt festgehalten, was den Verdacht des Verschwindenlassens begründete. Danach wurde er an einem festgelegten Ort unter Wohnüberwachung gestellt und 2019 verurteilt; auch nach der Haft waren er, seine Frau Li Wenzu und ihre Kinder weiter Druck bei Wohnung, Bildung, Bewegungsfreiheit und Überwachung ausgesetzt.	Wang Quanzhang wurde während der 709-Razzia 2015 abgeführt und lange ohne Kontakt zur Außenwelt festgehalten, was den Verdacht des Verschwindenlassens begründete. Danach wurde er an einem festgelegten Ort unter Wohnüberwachung gestellt und 2019 verurteilt; auch nach der Haft waren er, seine Frau Li Wenzu und ihre Kinder weiter Druck bei Wohnung, Bildung, Bewegungsfreiheit und Überwachung ausgesetzt.	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	excerpt_fr	Wang Quanzhang a été emmené pendant la répression du 709 en 2015 et maintenu longtemps sans contact avec l’extérieur, suscitant des inquiétudes de disparition forcée. Il a ensuite été placé sous surveillance résidentielle dans un lieu désigné (RSDL) et condamné en 2019 ; après sa peine, lui, son épouse Li Wenzu et leurs enfants ont continué à subir des pressions touchant le logement, l’éducation, les déplacements et la surveillance.	Wang Quanzhang a été emmené pendant la répression du 709 en 2015 et maintenu longtemps sans contact avec l’extérieur, suscitant des inquiétudes de disparition forcée. Il a ensuite été placé sous surveillance résidentielle dans un lieu désigné (RSDL) et condamné en 2019 ; après sa peine, lui, son épouse Li Wenzu et leurs enfants ont continué à subir des pressions touchant le logement, l’éducation, les déplacements et la surveillance.	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	excerpt_no	Wang Quanzhang ble ført bort under 709-aksjonen i 2015 og holdt uten kontakt med omverdenen over lang tid, noe som reiste bekymring for tvungen forsvinning. Deretter ble han satt under boligovervåking på et utpekt sted (RSDL) og dømt i 2019; etter soning møtte han, kona Li Wenzu og barna fortsatt press knyttet til bolig, utdanning, bevegelse og overvåking.	Wang Quanzhang ble ført bort under 709-aksjonen i 2015 og holdt uten kontakt med omverdenen over lang tid, noe som reiste bekymring for tvungen forsvinning. Deretter ble han satt under boligovervåking på et utpekt sted (RSDL) og dømt i 2019; etter soning møtte han, kona Li Wenzu og barna fortsatt press knyttet til bolig, utdanning, bevegelse og overvåking.	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	excerpt_nl	Wang Quanzhang werd tijdens de 709-repressie in 2015 weggevoerd en langdurig zonder contact met de buitenwereld vastgehouden, wat zorgen over gedwongen verdwijning opriep. Daarna werd hij onder residentieel toezicht op een aangewezen locatie (RSDL) geplaatst en in 2019 veroordeeld; na zijn straf bleven hij, zijn vrouw Li Wenzu en hun kinderen onder druk staan rond huisvesting, onderwijs, bewegingsvrijheid en toezicht.	Wang Quanzhang werd tijdens de 709-repressie in 2015 weggevoerd en langdurig zonder contact met de buitenwereld vastgehouden, wat zorgen over gedwongen verdwijning opriep. Daarna werd hij onder residentieel toezicht op een aangewezen locatie (RSDL) geplaatst en in 2019 veroordeeld; na zijn straf bleven hij, zijn vrouw Li Wenzu en hun kinderen onder druk staan rond huisvesting, onderwijs, bewegingsvrijheid en toezicht.	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	excerpt_it	Wang Quanzhang fu portato via durante la repressione del 709 nel 2015 e rimase a lungo senza contatti con l’esterno, suscitando timori di sparizione forzata. Fu poi sottoposto a sorveglianza residenziale in un luogo designato (RSDL) e condannato nel 2019; dopo la pena, lui, la moglie Li Wenzu e i figli continuarono a subire pressioni su alloggio, istruzione, movimento e sorveglianza.	Wang Quanzhang fu portato via durante la repressione del 709 nel 2015 e rimase a lungo senza contatti con l’esterno, suscitando timori di sparizione forzata. Fu poi sottoposto a sorveglianza residenziale in un luogo designato (RSDL) e condannato nel 2019; dopo la pena, lui, la moglie Li Wenzu e i figli continuarono a subire pressioni su alloggio, istruzione, movimento e sorveglianza.	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	date	2019-01-28	2019-01-28	NO	PASS_UNCHANGED
reread:batch10	10	wang-quanzhang	non-target	url	posts/wang-quanzhang.html	posts/wang-quanzhang.html	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	slug	wang-bingzhang	wang-bingzhang	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	title_zh	王炳章：海外民主活動、越南失聯與無期徒刑	王炳章：海外民主活動、越南失聯與無期徒刑	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	title_en	Wang Bingzhang: Overseas Democracy Activism, Disappearance in Vietnam, and Life Imprisonment	Wang Bingzhang: Overseas Democracy Activism, Disappearance in Vietnam, and Life Imprisonment	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	title_ja	王炳章：海外民主活動、ベトナムでの失踪、無期懲役	王炳章：海外民主活動、ベトナムでの失踪、無期懲役	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	title_ko	왕빙장: 해외 민주화 활동, 베트남 실종과 무기징역	왕빙장: 해외 민주화 활동, 베트남 실종과 무기징역	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	title_es	Wang Bingzhang: activismo democrático en el extranjero, desaparición en Vietnam y cadena perpetua	Wang Bingzhang: activismo democrático en el extranjero, desaparición en Vietnam y cadena perpetua	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	title_de	Wang Bingzhang: Demokratiearbeit im Ausland, Verschwinden in Vietnam und lebenslange Haft	Wang Bingzhang: Demokratiearbeit im Ausland, Verschwinden in Vietnam und lebenslange Haft	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	title_fr	Wang Bingzhang : militantisme démocratique à l’étranger, disparition au Vietnam et réclusion à perpétuité	Wang Bingzhang : militantisme démocratique à l’étranger, disparition au Vietnam et réclusion à perpétuité	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	title_no	Wang Bingzhang: demokratiarbeid i utlandet, forsvinning i Vietnam og livsvarig fengsel	Wang Bingzhang: demokratiarbeid i utlandet, forsvinning i Vietnam og livsvarig fengsel	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	title_nl	Wang Bingzhang: democratisch activisme in het buitenland, verdwijning in Vietnam en levenslang	Wang Bingzhang: democratisch activisme in het buitenland, verdwijning in Vietnam en levenslang	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	title_it	Wang Bingzhang: attivismo democratico all’estero, scomparsa in Vietnam ed ergastolo	Wang Bingzhang: attivismo democratico all’estero, scomparsa in Vietnam ed ergastolo	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	excerpt_zh	王炳章2002年在越南失聯後被帶回中國，2003年在深圳被判無期徒刑。跨境轉移程序、審判證據、羈押健康、醫療與探視資料長期缺乏透明公開。	王炳章2002年在越南失聯後被帶回中國，2003年在深圳被判無期徒刑。跨境轉移程序、審判證據、羈押健康、醫療與探視資料長期缺乏透明公開。	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	excerpt_en	Wang Bingzhang disappeared in Vietnam in 2002 and was taken to China, where a Shenzhen court sentenced him to life imprisonment in 2003. The cross-border transfer, trial evidence, health care, medical decisions, and family visits remain inadequately disclosed.	Wang Bingzhang disappeared in Vietnam in 2002 and was taken to China, where a Shenzhen court sentenced him to life imprisonment in 2003. The cross-border transfer, trial evidence, health care, medical decisions, and family visits remain inadequately disclosed.	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	excerpt_ja	王炳章は2002年にベトナムで消息を絶ち、中国へ移送され、2003年に深圳の裁判所で無期懲役を言い渡された。越境移送の手続、裁判証拠、拘禁中の健康・医療・面会記録は十分に公開されていない。	王炳章は2002年にベトナムで消息を絶ち、中国へ移送され、2003年に深圳の裁判所で無期懲役を言い渡された。越境移送の手続、裁判証拠、拘禁中の健康・医療・面会記録は十分に公開されていない。	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	excerpt_ko	왕빙장은 2002년 베트남에서 연락이 끊긴 뒤 중국으로 이송돼 2003년 선전 법원에서 무기징역을 선고받았다. 초국경 이송 절차, 재판 증거, 구금 중 건강·의료 결정과 가족 면회 정보는 충분히 공개되지 않았다.	왕빙장은 2002년 베트남에서 연락이 끊긴 뒤 중국으로 이송돼 2003년 선전 법원에서 무기징역을 선고받았다. 초국경 이송 절차, 재판 증거, 구금 중 건강·의료 결정과 가족 면회 정보는 충분히 공개되지 않았다.	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	excerpt_es	Wang Bingzhang desapareció en Vietnam en 2002 y fue llevado a China, donde un tribunal de Shenzhen lo condenó a cadena perpetua en 2003. Siguen sin publicarse de forma suficiente el traslado transfronterizo, las pruebas del juicio, la salud, las decisiones médicas y las visitas familiares.	Wang Bingzhang desapareció en Vietnam en 2002 y fue llevado a China, donde un tribunal de Shenzhen lo condenó a cadena perpetua en 2003. Siguen sin publicarse de forma suficiente el traslado transfronterizo, las pruebas del juicio, la salud, las decisiones médicas y las visitas familiares.	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	excerpt_de	Wang Bingzhang verschwand 2002 in Vietnam und wurde nach China gebracht, wo ihn ein Gericht in Shenzhen 2003 zu lebenslanger Haft verurteilte. Grenzüberschreitende Überstellung, Prozessbeweise, Gesundheit, medizinische Entscheidungen und Familienbesuche sind unzureichend offengelegt.	Wang Bingzhang verschwand 2002 in Vietnam und wurde nach China gebracht, wo ihn ein Gericht in Shenzhen 2003 zu lebenslanger Haft verurteilte. Grenzüberschreitende Überstellung, Prozessbeweise, Gesundheit, medizinische Entscheidungen und Familienbesuche sind unzureichend offengelegt.	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	excerpt_fr	Wang Bingzhang a disparu au Vietnam en 2002 puis a été emmené en Chine, où un tribunal de Shenzhen l’a condamné à perpétuité en 2003. Transfert transfrontalier, preuves du procès, santé, décisions médicales et visites familiales restent insuffisamment publiés.	Wang Bingzhang a disparu au Vietnam en 2002 puis a été emmené en Chine, où un tribunal de Shenzhen l’a condamné à perpétuité en 2003. Transfert transfrontalier, preuves du procès, santé, décisions médicales et visites familiales restent insuffisamment publiés.	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	excerpt_no	Wang Bingzhang forsvant i Vietnam i 2002 og ble ført til Kina, der en domstol i Shenzhen dømte ham til livsvarig fengsel i 2003. Overføringen over grensen, bevisene i saken, helse, medisinske avgjørelser og familiebesøk er utilstrekkelig opplyst.	Wang Bingzhang forsvant i Vietnam i 2002 og ble ført til Kina, der en domstol i Shenzhen dømte ham til livsvarig fengsel i 2003. Overføringen over grensen, bevisene i saken, helse, medisinske avgjørelser og familiebesøk er utilstrekkelig opplyst.	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	excerpt_nl	Wang Bingzhang verdween in 2002 in Vietnam en werd naar China gebracht, waar een rechtbank in Shenzhen hem in 2003 levenslang oplegde. De grensoverschrijdende overbrenging, procesbewijzen, gezondheid, medische beslissingen en familiebezoeken zijn onvoldoende openbaar gemaakt.	Wang Bingzhang verdween in 2002 in Vietnam en werd naar China gebracht, waar een rechtbank in Shenzhen hem in 2003 levenslang oplegde. De grensoverschrijdende overbrenging, procesbewijzen, gezondheid, medische beslissingen en familiebezoeken zijn onvoldoende openbaar gemaakt.	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	excerpt_it	Wang Bingzhang scomparve in Vietnam nel 2002 e fu portato in Cina, dove un tribunale di Shenzhen lo condannò all’ergastolo nel 2003. Trasferimento transfrontaliero, prove processuali, salute, decisioni mediche e visite familiari restano insufficientemente pubblicati.	Wang Bingzhang scomparve in Vietnam nel 2002 e fu portato in Cina, dove un tribunale di Shenzhen lo condannò all’ergastolo nel 2003. Trasferimento transfrontaliero, prove processuali, salute, decisioni mediche e visite familiari restano insufficientemente pubblicati.	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	date	2003-02-10	2003-02-10	NO	PASS_UNCHANGED
reread:batch10	11	wang-bingzhang	non-target	url	posts/wang-bingzhang.html	posts/wang-bingzhang.html	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	slug	chen-guangcheng	chen-guangcheng	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	title_zh	陳光誠：生育政策調查、軟禁與逃離	陳光誠：生育政策調查、軟禁與逃離	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	title_en	Chen Guangcheng: Family Planning Policy Investigation, House Arrest and Escape	Chen Guangcheng: Family Planning Policy Investigation, House Arrest and Escape	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	title_ja	陳光誠：家族計画政策の調査、自宅軟禁と脱出	陳光誠：家族計画政策の調査、自宅軟禁と脱出	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	title_ko	천광청(Chen Guangcheng): 가족계획 인권침해 조사, 가택연금과 탈출	천광청(Chen Guangcheng): 가족계획 인권침해 조사, 가택연금과 탈출	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	title_es	Chen Guangcheng: investigación de políticas de planificación familiar, arresto domiciliario y fuga	Chen Guangcheng: investigación de políticas de planificación familiar, arresto domiciliario y fuga	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	title_de	Chen Guangcheng: Untersuchung der Familienplanungspolitik, Hausarrest und Flucht	Chen Guangcheng: Untersuchung der Familienplanungspolitik, Hausarrest und Flucht	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	title_fr	Chen Guangcheng : Enquête sur la politique de planification familiale, assignation à résidence et évasion	Chen Guangcheng : Enquête sur la politique de planification familiale, assignation à résidence et évasion	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	title_no	Chen Guangcheng: Etterforskning av familieplanlegging, husarrest og rømning	Chen Guangcheng: Etterforskning av familieplanlegging, husarrest og rømning	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	title_nl	Chen Guangcheng: onderzoek naar gezinsplanningsbeleid, huisarrest en ontsnapping	Chen Guangcheng: onderzoek naar gezinsplanningsbeleid, huisarrest en ontsnapping	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	title_it	Chen Guangcheng: indagine sulla politica di pianificazione familiare, arresti domiciliari e fuga	Chen Guangcheng: indagine sulla politica di pianificazione familiare, arresti domiciliari e fuga	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	excerpt_zh	盲人法律倡議者陳光誠調查臨沂強制墮胎、強制絕育等計劃生育侵權；法院其後以故意毀壞財物、聚眾擾亂交通秩序判刑，刑滿後地方人員仍長期軟禁並向家屬和協助者施壓。	盲人法律倡議者陳光誠調查臨沂強制墮胎、強制絕育等計劃生育侵權；法院其後以故意毀壞財物、聚眾擾亂交通秩序判刑，刑滿後地方人員仍長期軟禁並向家屬和協助者施壓。	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	excerpt_en	Blind legal advocate Chen Guangcheng documented allegations of forced abortion, forced sterilization, and other family-planning abuses in Linyi. A court later convicted him of intentional property damage and gathering a crowd to disrupt traffic; after prison, local personnel kept him under prolonged de facto house arrest and pressured his family and supporters.	Blind legal advocate Chen Guangcheng documented allegations of forced abortion, forced sterilization, and other family-planning abuses in Linyi. A court later convicted him of intentional property damage and gathering a crowd to disrupt traffic; after prison, local personnel kept him under prolonged de facto house arrest and pressured his family and supporters.	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	excerpt_ja	盲人の法律活動家・陳光誠は、臨沂の強制中絶、強制不妊手術など家族計画をめぐる人権侵害を記録した。裁判所は後に器物損壊と群衆を集めて交通秩序を乱した罪で陳本人に有罪判決を下し、出所後も地元当局関係者は事実上の自宅軟禁を続け、家族や支援者に圧力を加えた。	盲人の法律活動家・陳光誠は、臨沂の強制中絶、強制不妊手術など家族計画をめぐる人権侵害を記録した。裁判所は後に器物損壊と群衆を集めて交通秩序を乱した罪で陳本人に有罪判決を下し、出所後も地元当局関係者は事実上の自宅軟禁を続け、家族や支援者に圧力を加えた。	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	excerpt_ko	시각장애인 법률 활동가 천광청은 린이의 강제 낙태·강제 불임수술 등 가족계획 인권침해 의혹을 기록했다. 법원은 이후 재물손괴와 군중을 모아 교통질서를 방해한 혐의로 천광청 본인에게 유죄를 선고했고, 출소 뒤에도 지방 당국 관계자들은 사실상 가택연금을 이어 가며 가족과 지원자들을 압박했다.	시각장애인 법률 활동가 천광청은 린이의 강제 낙태·강제 불임수술 등 가족계획 인권침해 의혹을 기록했다. 법원은 이후 재물손괴와 군중을 모아 교통질서를 방해한 혐의로 천광청 본인에게 유죄를 선고했고, 출소 뒤에도 지방 당국 관계자들은 사실상 가택연금을 이어 가며 가족과 지원자들을 압박했다.	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	excerpt_es	El activista jurídico ciego Chen Guangcheng documentó denuncias de abortos y esterilizaciones forzadas y otros abusos de planificación familiar en Linyi. Un tribunal lo condenó después por daños intencionales a la propiedad y por reunir a una multitud para alterar el tráfico; tras cumplir prisión, personal local lo mantuvo bajo arresto domiciliario de facto y presionó a su familia y colaboradores.	El activista jurídico ciego Chen Guangcheng documentó denuncias de abortos y esterilizaciones forzadas y otros abusos de planificación familiar en Linyi. Un tribunal lo condenó después por daños intencionales a la propiedad y por reunir a una multitud para alterar el tráfico; tras cumplir prisión, personal local lo mantuvo bajo arresto domiciliario de facto y presionó a su familia y colaboradores.	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	excerpt_de	Der blinde Rechtsaktivist Chen Guangcheng dokumentierte Vorwürfe erzwungener Abtreibungen und Sterilisationen sowie weitere Übergriffe bei der Familienplanung in Linyi. Ein Gericht verurteilte ihn später wegen vorsätzlicher Sachbeschädigung und der Versammlung einer Menschenmenge zur Störung des Verkehrs; nach der Haft hielten lokale Kräfte ihn faktisch unter Hausarrest und setzten Angehörige und Unterstützer unter Druck.	Der blinde Rechtsaktivist Chen Guangcheng dokumentierte Vorwürfe erzwungener Abtreibungen und Sterilisationen sowie weitere Übergriffe bei der Familienplanung in Linyi. Ein Gericht verurteilte ihn später wegen vorsätzlicher Sachbeschädigung und der Versammlung einer Menschenmenge zur Störung des Verkehrs; nach der Haft hielten lokale Kräfte ihn faktisch unter Hausarrest und setzten Angehörige und Unterstützer unter Druck.	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	excerpt_fr	Le défenseur juridique aveugle Chen Guangcheng a documenté des allégations d'avortements et de stérilisations forcés ainsi que d'autres abus de la planification familiale à Linyi. Un tribunal l'a ensuite condamné pour dégradation volontaire de biens et rassemblement perturbant la circulation ; après sa peine, des agents locaux l'ont maintenu en résidence surveillée de fait et ont fait pression sur sa famille et ses soutiens.	Le défenseur juridique aveugle Chen Guangcheng a documenté des allégations d'avortements et de stérilisations forcés ainsi que d'autres abus de la planification familiale à Linyi. Un tribunal l'a ensuite condamné pour dégradation volontaire de biens et rassemblement perturbant la circulation ; après sa peine, des agents locaux l'ont maintenu en résidence surveillée de fait et ont fait pression sur sa famille et ses soutiens.	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	excerpt_no	Den blinde rettighetsforkjemperen Chen Guangcheng dokumenterte anklager om tvangsaborter, tvangssterilisering og andre overgrep i familieplanleggingen i Linyi. En domstol dømte senere Chen selv for forsettlig skadeverk og for å ha samlet en folkemengde som forstyrret trafikken; etter soning holdt lokale aktører ham i de facto husarrest og presset familien og støttespillerne.	Den blinde rettighetsforkjemperen Chen Guangcheng dokumenterte anklager om tvangsaborter, tvangssterilisering og andre overgrep i familieplanleggingen i Linyi. En domstol dømte senere Chen selv for forsettlig skadeverk og for å ha samlet en folkemengde som forstyrret trafikken; etter soning holdt lokale aktører ham i de facto husarrest og presset familien og støttespillerne.	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	excerpt_nl	De blinde rechtsactivist Chen Guangcheng documenteerde beschuldigingen van gedwongen abortussen en sterilisaties en andere misstanden bij de gezinsplanning in Linyi. Een rechtbank veroordeelde hem later wegens opzettelijke vernieling en het bijeenbrengen van een menigte die het verkeer verstoorde; na zijn gevangenisstraf hielden lokale functionarissen hem feitelijk onder huisarrest en zetten zij familie en medestanders onder druk.	De blinde rechtsactivist Chen Guangcheng documenteerde beschuldigingen van gedwongen abortussen en sterilisaties en andere misstanden bij de gezinsplanning in Linyi. Een rechtbank veroordeelde hem later wegens opzettelijke vernieling en het bijeenbrengen van een menigte die het verkeer verstoorde; na zijn gevangenisstraf hielden lokale functionarissen hem feitelijk onder huisarrest en zetten zij familie en medestanders onder druk.	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	excerpt_it	L'attivista legale non vedente Chen Guangcheng documentò accuse di aborti e sterilizzazioni forzati e altri abusi della pianificazione familiare a Linyi. Un tribunale lo condannò poi per danneggiamento intenzionale e per aver radunato una folla che ostacolò il traffico; dopo il carcere, personale locale lo tenne di fatto agli arresti domiciliari e fece pressione su familiari e sostenitori.	L'attivista legale non vedente Chen Guangcheng documentò accuse di aborti e sterilizzazioni forzati e altri abusi della pianificazione familiare a Linyi. Un tribunale lo condannò poi per danneggiamento intenzionale e per aver radunato una folla che ostacolò il traffico; dopo il carcere, personale locale lo tenne di fatto agli arresti domiciliari e fece pressione su familiari e sostenitori.	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	date	2012-04-22	2012-04-22	NO	PASS_UNCHANGED
reread:batch10	12	chen-guangcheng	non-target	url	posts/chen-guangcheng.html	posts/chen-guangcheng.html	NO	PASS_UNCHANGED
reread:batch10	13	causeway-bay-books	non-target	slug	causeway-bay-books	causeway-bay-books	NO	PASS_UNCHANGED
reread:batch10	13	causeway-bay-books	non-target	title_zh	銅鑼灣書店：跨境失聯與出版自由	銅鑼灣書店：跨境失聯與出版自由	NO	PASS_UNCHANGED
reread:batch10	13	causeway-bay-books	non-target	title_en	Causeway Bay Books: Cross-Border Disappearances and Publishing Freedom	Causeway Bay Books: Cross-Border Disappearances and Publishing Freedom	NO	PASS_UNCHANGED
reread:batch10	13	causeway-bay-books	non-target	title_ja	銅鑼湾書店：越境失踪と出版の自由	銅鑼湾書店：越境失踪と出版の自由	NO	PASS_UNCHANGED
reread:batch10	13	causeway-bay-books	non-target	title_ko	코즈웨이베이 서점: 국경을 넘는 실종과 출판의 자유	코즈웨이베이 서점: 국경을 넘는 실종과 출판의 자유	NO	PASS_UNCHANGED
reread:batch10	13	causeway-bay-books	non-target	title_es	Librería Causeway Bay: desapariciones transfronterizas y libertad editorial	Librería Causeway Bay: desapariciones transfronterizas y libertad editorial	NO	PASS_UNCHANGED
reread:batch10	13	causeway-bay-books	non-target	title_de	Causeway Bay Books: Grenzüberschreitendes Verschwindenlassen und Publikationsfreiheit	Causeway Bay Books: Grenzüberschreitendes Verschwindenlassen und Publikationsfreiheit	NO	PASS_UNCHANGED
reread:batch10	13	causeway-bay-books	non-target	title_fr	Causeway Bay Books : disparitions transfrontalières et liberté de publication	Causeway Bay Books : disparitions transfrontalières et liberté de publication	NO	PASS_UNCHANGED
