batch_tag	page	url	viewport	lang	unit_id	visible_language_bodies	h1_text	critical_case_matches_first_sentence	section_order	timeline_nodes	source_ids	overflow_px	header_occlusion_px	long_source_title_overflow	mobile_menu	escape_focus_restore	reload_method	persisted_lang	console_errors	card_fields_checked	result	checked_at	note
batch12-browser	jiang-tianyong	http://127.0.0.1:8765/posts/jiang-tianyong.html	1280x900	nl	jiang-tianyong|nl|1280x900	nl	Jiang Tianyong: verloren contact, geheime detentie en beperk	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	6	s1,s2,s3,s4	0	0	0	n/a	n/a	same_origin_iframe	nl	0	n/a	PASS	2026-07-25	-
batch12-browser	jiang-tianyong	http://127.0.0.1:8765/posts/jiang-tianyong.html	1280x900	it	jiang-tianyong|it|1280x900	it	Jiang Tianyong: contatti perduti, detenzione segreta e restr	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	6	s1,s2,s3,s4	0	0	0	n/a	n/a	same_origin_iframe	it	0	n/a	PASS	2026-07-25	-
batch12-browser	ningbo-xiaoluoxi-medical-case	http://127.0.0.1:8765/posts/ningbo-xiaoluoxi-medical-case.html	1280x900	zh	ningbo-xiaoluoxi-medical-case|zh|1280x900	zh	寧波「小洛熙」醫療事故：嬰兒死亡、事故認定與家屬追責	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	5	nxl-s1,nxl-s2,nxl-s3,nxl-s4	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	ningbo-xiaoluoxi-medical-case	http://127.0.0.1:8765/posts/ningbo-xiaoluoxi-medical-case.html	1280x900	en	ningbo-xiaoluoxi-medical-case|en|1280x900	en	Ningbo “Xiao Luoxi” Medical Case: Infant Death, Medical-Acci	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	5	nxl-s1,nxl-s2,nxl-s3,nxl-s4	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	ningbo-xiaoluoxi-medical-case	http://127.0.0.1:8765/posts/ningbo-xiaoluoxi-medical-case.html	1280x900	ja	ningbo-xiaoluoxi-medical-case|ja|1280x900	ja	寧波「小洛熙」医療事故：乳児の死亡、事故認定と家族の責任追及	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	5	nxl-s1,nxl-s2,nxl-s3,nxl-s4	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	ningbo-xiaoluoxi-medical-case	http://127.0.0.1:8765/posts/ningbo-xiaoluoxi-medical-case.html	1280x900	ko	ningbo-xiaoluoxi-medical-case|ko|1280x900	ko	닝보 ‘샤오뤄시’ 의료사고: 영아 사망, 사고 판정과 가족의 진상 규명	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	5	nxl-s1,nxl-s2,nxl-s3,nxl-s4	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	ningbo-xiaoluoxi-medical-case	http://127.0.0.1:8765/posts/ningbo-xiaoluoxi-medical-case.html	1280x900	es	ningbo-xiaoluoxi-medical-case|es|1280x900	es	Caso médico de «Xiao Luoxi» en Ningbo: muerte de una bebé, d	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	5	nxl-s1,nxl-s2,nxl-s3,nxl-s4	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	ningbo-xiaoluoxi-medical-case	http://127.0.0.1:8765/posts/ningbo-xiaoluoxi-medical-case.html	1280x900	de	ningbo-xiaoluoxi-medical-case|de|1280x900	de	Der Fall „Xiao Luoxi“ in Ningbo: Tod eines Säuglings, Festst	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	5	nxl-s1,nxl-s2,nxl-s3,nxl-s4	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	ningbo-xiaoluoxi-medical-case	http://127.0.0.1:8765/posts/ningbo-xiaoluoxi-medical-case.html	1280x900	fr	ningbo-xiaoluoxi-medical-case|fr|1280x900	fr	Affaire médicale « Xiao Luoxi » à Ningbo : décès d’un nourri	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	5	nxl-s1,nxl-s2,nxl-s3,nxl-s4	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	ningbo-xiaoluoxi-medical-case	http://127.0.0.1:8765/posts/ningbo-xiaoluoxi-medical-case.html	1280x900	no	ningbo-xiaoluoxi-medical-case|no|1280x900	no	Xiao Luoxi-saken i Ningbo: spedbarnsdød, medisinsk ansvar og	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	5	nxl-s1,nxl-s2,nxl-s3,nxl-s4	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	ningbo-xiaoluoxi-medical-case	http://127.0.0.1:8765/posts/ningbo-xiaoluoxi-medical-case.html	1280x900	nl	ningbo-xiaoluoxi-medical-case|nl|1280x900	nl	De zaak-Xiao Luoxi in Ningbo: overlijden van een baby, vasts	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	5	nxl-s1,nxl-s2,nxl-s3,nxl-s4	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	ningbo-xiaoluoxi-medical-case	http://127.0.0.1:8765/posts/ningbo-xiaoluoxi-medical-case.html	1280x900	it	ningbo-xiaoluoxi-medical-case|it|1280x900	it	Il caso Xiao Luoxi a Ningbo: morte di una neonata, accertame	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	5	nxl-s1,nxl-s2,nxl-s3,nxl-s4	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	shanghai-lockdown	http://127.0.0.1:8765/posts/shanghai-lockdown.html	1280x900	zh	shanghai-lockdown|zh|1280x900	zh	上海封控：物資、醫療、表達與救濟	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5	0	0	0	n/a	n/a	real_navigation	zh	0	n/a	PASS	2026-07-25	-
batch12-browser	shanghai-lockdown	http://127.0.0.1:8765/posts/shanghai-lockdown.html	1280x900	en	shanghai-lockdown|en|1280x900	en	Shanghai Lockdown: Supplies, Medical Care, Expression, and E	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5	0	0	0	n/a	n/a	same_origin_iframe	en	0	n/a	PASS	2026-07-25	-
batch12-browser	shanghai-lockdown	http://127.0.0.1:8765/posts/shanghai-lockdown.html	1280x900	ja	shanghai-lockdown|ja|1280x900	ja	上海封鎖：物資、医療、表現と実効的な救済	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5	0	0	0	n/a	n/a	same_origin_iframe	ja	0	n/a	PASS	2026-07-25	-
batch12-browser	shanghai-lockdown	http://127.0.0.1:8765/posts/shanghai-lockdown.html	1280x900	ko	shanghai-lockdown|ko|1280x900	ko	상하이 봉쇄: 물자, 의료, 표현과 효과적인 구제	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5	0	0	0	n/a	n/a	same_origin_iframe	ko	0	n/a	PASS	2026-07-25	-
batch12-browser	shanghai-lockdown	http://127.0.0.1:8765/posts/shanghai-lockdown.html	1280x900	es	shanghai-lockdown|es|1280x900	es	Confinamiento de Shanghái: suministros, atención médica, exp	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5	0	0	0	n/a	n/a	real_navigation	es	0	n/a	PASS	2026-07-25	-
batch12-browser	shanghai-lockdown	http://127.0.0.1:8765/posts/shanghai-lockdown.html	1280x900	de	shanghai-lockdown|de|1280x900	de	Shanghai-Lockdown: Versorgung, medizinische Hilfe, Meinungsä	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5	0	0	0	n/a	n/a	real_navigation	de	0	n/a	PASS	2026-07-25	-
batch12-browser	shanghai-lockdown	http://127.0.0.1:8765/posts/shanghai-lockdown.html	1280x900	fr	shanghai-lockdown|fr|1280x900	fr	Confinement de Shanghai : approvisionnement, soins médicaux,	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5	0	0	0	n/a	n/a	same_origin_iframe	fr	0	n/a	PASS	2026-07-25	-
batch12-browser	shanghai-lockdown	http://127.0.0.1:8765/posts/shanghai-lockdown.html	1280x900	no	shanghai-lockdown|no|1280x900	no	Shanghai-nedstengningen: forsyninger, helsehjelp, ytring og 	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5	0	0	0	n/a	n/a	same_origin_iframe	no	0	n/a	PASS	2026-07-25	-
batch12-browser	shanghai-lockdown	http://127.0.0.1:8765/posts/shanghai-lockdown.html	1280x900	nl	shanghai-lockdown|nl|1280x900	nl	Lockdown in Shanghai: voorraden, medische zorg, meningsuitin	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5	0	0	0	n/a	n/a	same_origin_iframe	nl	0	n/a	PASS	2026-07-25	-
batch12-browser	shanghai-lockdown	http://127.0.0.1:8765/posts/shanghai-lockdown.html	1280x900	it	shanghai-lockdown|it|1280x900	it	Blocco di Shanghai: forniture, cure mediche, espressione e r	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5	0	0	0	n/a	n/a	same_origin_iframe	it	0	n/a	PASS	2026-07-25	-
batch12-browser	terminus2049-chen-mei-cai-wei	http://127.0.0.1:8765/posts/terminus2049-chen-mei-cai-wei.html	1280x900	zh	terminus2049-chen-mei-cai-wei|zh|1280x900	zh	陳玫、蔡偉與端點星：保存網絡檔案遭刑事追訴	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tm-s1,tm-s2,tm-s3,tm-s4	0	0	0	n/a	n/a	real_navigation	zh	0	n/a	PASS	2026-07-25	-
batch12-browser	terminus2049-chen-mei-cai-wei	http://127.0.0.1:8765/posts/terminus2049-chen-mei-cai-wei.html	1280x900	en	terminus2049-chen-mei-cai-wei|en|1280x900	en	Chen Mei, Cai Wei, and Terminus2049: Prosecution for Preserv	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tm-s1,tm-s2,tm-s3,tm-s4	0	0	0	n/a	n/a	same_origin_iframe	en	0	n/a	PASS	2026-07-25	-
batch12-browser	terminus2049-chen-mei-cai-wei	http://127.0.0.1:8765/posts/terminus2049-chen-mei-cai-wei.html	1280x900	ja	terminus2049-chen-mei-cai-wei|ja|1280x900	ja	陳玫、蔡偉と端点星：ネット資料の保存に対する刑事訴追	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tm-s1,tm-s2,tm-s3,tm-s4	0	0	0	n/a	n/a	same_origin_iframe	ja	0	n/a	PASS	2026-07-25	-
batch12-browser	terminus2049-chen-mei-cai-wei	http://127.0.0.1:8765/posts/terminus2049-chen-mei-cai-wei.html	1280x900	ko	terminus2049-chen-mei-cai-wei|ko|1280x900	ko	천메이·차이웨이와 Terminus2049: 온라인 기록 보존에 대한 형사 기소	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tm-s1,tm-s2,tm-s3,tm-s4	0	0	0	n/a	n/a	same_origin_iframe	ko	0	n/a	PASS	2026-07-25	-
batch12-browser	terminus2049-chen-mei-cai-wei	http://127.0.0.1:8765/posts/terminus2049-chen-mei-cai-wei.html	1280x900	es	terminus2049-chen-mei-cai-wei|es|1280x900	es	Chen Mei, Cai Wei y Terminus2049: proceso penal por conserva	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tm-s1,tm-s2,tm-s3,tm-s4	0	0	0	n/a	n/a	same_origin_iframe	es	0	n/a	PASS	2026-07-25	-
batch12-browser	terminus2049-chen-mei-cai-wei	http://127.0.0.1:8765/posts/terminus2049-chen-mei-cai-wei.html	1280x900	de	terminus2049-chen-mei-cai-wei|de|1280x900	de	Chen Mei, Cai Wei und Terminus2049: Strafverfolgung wegen di	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tm-s1,tm-s2,tm-s3,tm-s4	0	0	0	n/a	n/a	same_origin_iframe	de	0	n/a	PASS	2026-07-25	-
batch12-browser	terminus2049-chen-mei-cai-wei	http://127.0.0.1:8765/posts/terminus2049-chen-mei-cai-wei.html	1280x900	fr	terminus2049-chen-mei-cai-wei|fr|1280x900	fr	Chen Mei, Cai Wei et Terminus2049 : poursuites pour conserva	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tm-s1,tm-s2,tm-s3,tm-s4	0	0	0	n/a	n/a	real_navigation	fr	0	n/a	PASS	2026-07-25	-
batch12-browser	terminus2049-chen-mei-cai-wei	http://127.0.0.1:8765/posts/terminus2049-chen-mei-cai-wei.html	1280x900	no	terminus2049-chen-mei-cai-wei|no|1280x900	no	Chen Mei, Cai Wei og Terminus2049: straffeforfølgning for di	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tm-s1,tm-s2,tm-s3,tm-s4	0	0	0	n/a	n/a	real_navigation	no	0	n/a	PASS	2026-07-25	-
batch12-browser	terminus2049-chen-mei-cai-wei	http://127.0.0.1:8765/posts/terminus2049-chen-mei-cai-wei.html	1280x900	nl	terminus2049-chen-mei-cai-wei|nl|1280x900	nl	Chen Mei, Cai Wei en Terminus2049: vervolging wegens digital	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tm-s1,tm-s2,tm-s3,tm-s4	0	0	0	n/a	n/a	same_origin_iframe	nl	0	n/a	PASS	2026-07-25	-
batch12-browser	terminus2049-chen-mei-cai-wei	http://127.0.0.1:8765/posts/terminus2049-chen-mei-cai-wei.html	1280x900	it	terminus2049-chen-mei-cai-wei|it|1280x900	it	Chen Mei, Cai Wei e Terminus2049: procedimento penale per la	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tm-s1,tm-s2,tm-s3,tm-s4	0	0	0	n/a	n/a	same_origin_iframe	it	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression	http://127.0.0.1:8765/posts/transnational-repression.html	1280x900	zh	transnational-repression|zh|1280x900	zh	跨境鎮壓：家屬壓力、海外代理與東道國保護	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5,s6	0	0	0	n/a	n/a	real_navigation	zh	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression	http://127.0.0.1:8765/posts/transnational-repression.html	1280x900	en	transnational-repression|en|1280x900	en	Transnational Repression: Family Pressure, Overseas Proxies,	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5,s6	0	0	0	n/a	n/a	same_origin_iframe	en	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression	http://127.0.0.1:8765/posts/transnational-repression.html	1280x900	ja	transnational-repression|ja|1280x900	ja	越境弾圧：家族への圧力、海外代理人、滞在国の保護	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5,s6	0	0	0	n/a	n/a	same_origin_iframe	ja	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression	http://127.0.0.1:8765/posts/transnational-repression.html	1280x900	ko	transnational-repression|ko|1280x900	ko	초국경 탄압: 가족 압박, 해외 대리인과 체류국의 보호	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5,s6	0	0	0	n/a	n/a	same_origin_iframe	ko	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression	http://127.0.0.1:8765/posts/transnational-repression.html	1280x900	es	transnational-repression|es|1280x900	es	Represión transnacional: presión familiar, agentes en el ext	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5,s6	0	0	0	n/a	n/a	same_origin_iframe	es	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression	http://127.0.0.1:8765/posts/transnational-repression.html	1280x900	de	transnational-repression|de|1280x900	de	Transnationale Repression: Familiendruck, Auslandsagenten un	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5,s6	0	0	0	n/a	n/a	same_origin_iframe	de	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression	http://127.0.0.1:8765/posts/transnational-repression.html	1280x900	fr	transnational-repression|fr|1280x900	fr	Répression transnationale : pression familiale, relais à l’é	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5,s6	0	0	0	n/a	n/a	same_origin_iframe	fr	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression	http://127.0.0.1:8765/posts/transnational-repression.html	1280x900	no	transnational-repression|no|1280x900	no	Transnasjonal undertrykkelse: familiepress, utenlandske agen	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5,s6	0	0	0	n/a	n/a	same_origin_iframe	no	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression	http://127.0.0.1:8765/posts/transnational-repression.html	1280x900	nl	transnational-repression|nl|1280x900	nl	Transnationale repressie: familiedruk, buitenlandse agenten 	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5,s6	0	0	0	n/a	n/a	real_navigation	nl	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression	http://127.0.0.1:8765/posts/transnational-repression.html	1280x900	it	transnational-repression|it|1280x900	it	Repressione transnazionale: pressioni sui familiari, agenti 	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>unresolved-questions>sources	7	s1,s2,s3,s4,s5,s6	0	0	0	n/a	n/a	real_navigation	it	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	1280x900	zh	transnational-repression-2026|zh|1280x900	zh	跨境鎮壓2026：境外發聲、境內家屬與保護風險	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	1280x900	en	transnational-repression-2026|en|1280x900	en	Transnational Repression 2026: Speech Abroad, Family Pressur	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	1280x900	ja	transnational-repression-2026|ja|1280x900	ja	越境弾圧2026：海外での発言、国内家族への圧力、保護リスク	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	1280x900	ko	transnational-repression-2026|ko|1280x900	ko	초국적 탄압 2026: 해외 발언, 국내 가족 압박과 보호 위험	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	1280x900	es	transnational-repression-2026|es|1280x900	es	Represión transnacional 2026: expresión en el extranjero, fa	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	1280x900	de	transnational-repression-2026|de|1280x900	de	Transnationale Repression 2026: Stimme im Ausland, Familiend	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	1280x900	fr	transnational-repression-2026|fr|1280x900	fr	Répression transnationale 2026 : parole à l’étranger, pressi	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	1280x900	no	transnational-repression-2026|no|1280x900	no	Transnasjonal undertrykkelse 2026: ytringer i utlandet, fami	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	1280x900	nl	transnational-repression-2026|nl|1280x900	nl	Transnationale repressie 2026: spreken in het buitenland, fa	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	transnational-repression-2026	http://127.0.0.1:8765/posts/transnational-repression-2026.html	1280x900	it	transnational-repression-2026|it|1280x900	it	Repressione transnazionale 2026: parola all’estero, pression	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	tr-s1,tr-s2,tr-s3,tr-s4,tr-s5,tr-s6,tr-s7,tr-s8,tr-s9	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	1280x900	zh	zhang-zhan|zh|1280x900	zh	張展：從武漢報導到第二次判刑	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	n/a	n/a	real_navigation	zh	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	1280x900	en	zhang-zhan|en|1280x900	en	Zhang Zhan: From Wuhan Reporting to a Second Prison Sentence	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	n/a	n/a	same_origin_iframe	en	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	1280x900	ja	zhang-zhan|ja|1280x900	ja	張展：武漢報道から二度目の判決へ	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	n/a	n/a	real_navigation	ja	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	1280x900	ko	zhang-zhan|ko|1280x900	ko	장잔: 우한 보도에서 두 번째 징역형까지	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	n/a	n/a	real_navigation	ko	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	1280x900	es	zhang-zhan|es|1280x900	es	Zhang Zhan: de informar sobre Wuhan a una segunda condena	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	n/a	n/a	same_origin_iframe	es	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	1280x900	de	zhang-zhan|de|1280x900	de	Zhang Zhan: von Wuhan-Berichten zur zweiten Haftstrafe	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	n/a	n/a	same_origin_iframe	de	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	1280x900	fr	zhang-zhan|fr|1280x900	fr	Zhang Zhan : du reportage à Wuhan à une seconde condamnation	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	n/a	n/a	same_origin_iframe	fr	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	1280x900	no	zhang-zhan|no|1280x900	no	Zhang Zhan: fra Wuhan-rapportering til ny fengselsdom	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	n/a	n/a	same_origin_iframe	no	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	1280x900	nl	zhang-zhan|nl|1280x900	nl	Zhang Zhan: van Wuhan-verslaggeving naar een tweede gevangen	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	n/a	n/a	same_origin_iframe	nl	0	n/a	PASS	2026-07-25	-
batch12-browser	zhang-zhan	http://127.0.0.1:8765/posts/zhang-zhan.html	1280x900	it	zhang-zhan|it|1280x900	it	Zhang Zhan: dai reportage su Wuhan a una seconda condanna	yes	overview>timeline>evidence>state-machinery>rights-analysis>protection>sources	7	zz-s1,zz-s2,zz-s3,zz-s4	0	0	0	n/a	n/a	same_origin_iframe	it	0	n/a	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	1280x900	zh	index|zh|1280x900	zh	守護自由，照亮黑暗	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	real_navigation	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
batch12-browser	index	http://127.0.0.1:8765/index.html	1280x900	en	index|en|1280x900	en	Defending Liberty, Illuminating Darkness	n/a	n/a	n/a	n/a	0	0	0	n/a:desktop	n/a:desktop	same_origin_iframe	OK	0	5cards:title+excerpt+date+url=OK	PASS	2026-07-25	-
